ID,amount,Interest_rate_spread,loan_limit,loan_purpose,property_value,income,Gender,business_or_commercial,default
56037,326500,-0.0449,cf,p1,428000,5400,Sex Not Available,nob/c,0
156248,416500,0.0475,cf,no info,588000,5940,Male,nob/c,0
162000,226500,,cf,p3,448000,3660,Sex Not Available,nob/c,1
138572,426500,-0.0205,cf,no info,908000,4860,Female,nob/c,0
99312,146500,0.2108,cf,p3,198000,5400,Male,nob/c,0
26419,496500,0.172,ncf,p3,708000,12780,Sex Not Available,nob/c,0
107453,326500,0.0724,cf,p1,348000,6420,Sex Not Available,nob/c,0
79413,186500,0.4331,cf,p3,278000,2700,Female,nob/c,0
108939,356500,1.2469,cf,p3,488000,7380,Sex Not Available,nob/c,0
104556,266500,,cf,p3,,2400,Male,nob/c,1
148839,186500,0.7321,cf,no info,258000,4800,Sex Not Available,nob/c,0
170941,356500,0.6133,cf,p3,638000,4980,Sex Not Available,nob/c,0
44933,296500,0.5639,cf,p3,408000,5220,Female,nob/c,0
66171,316500,1.3842,,p3,458000,6720,Male,nob/c,0
60569,166500,,cf,p1,,4860,Male,nob/c,1
43826,586500,,ncf,no info,,12000,Male,nob/c,1
157432,516500,0.3318,cf,no info,648000,8040,Non-binary,nob/c,0
67392,206500,,cf,p3,,3720,Non-binary,nob/c,1
49496,166500,0.7694,cf,p3,248000,11460,Non-binary,nob/c,0
119609,216500,-0.0026,cf,no info,298000,5460,Sex Not Available,nob/c,0
96769,76500,1.1933,cf,p1,78000,1800,Male,nob/c,0
61496,256500,1.4948,cf,p1,268000,8220,Non-binary,nob/c,0
77382,286500,,cf,p3,318000,7200,Female,nob/c,1
119260,376500,0.7393,cf,no info,578000,4680,Sex Not Available,nob/c,0
108502,516500,,cf,no info,,0,Female,b/c,1
43497,286500,-0.0833,cf,no info,498000,5580,Male,nob/c,0
135271,406500,0.407,cf,p1,518000,7200,Female,nob/c,0
101283,486500,0.2219,cf,p1,778000,6720,Male,nob/c,0
116620,676500,,cf,no info,,10260,Male,nob/c,1
47057,276500,,cf,no info,,6660,Female,nob/c,1
33045,336500,,cf,p3,438000,2700,Non-binary,nob/c,1
82065,356500,1.1102,cf,p3,448000,8820,Sex Not Available,nob/c,0
150744,526500,1.1765,,p3,788000,8640,Non-binary,nob/c,0
155414,116500,0.9018,cf,p2,268000,13560,Non-binary,nob/c,0
142658,216500,-0.5137,cf,p3,238000,2520,Non-binary,nob/c,0
163503,286500,,cf,no info,,5340,Female,nob/c,1
145191,126500,0.9703,cf,p3,268000,2040,Non-binary,nob/c,0
172024,56500,0.472,cf,p3,538000,13200,Sex Not Available,nob/c,0
118502,206500,,cf,p3,228000,4560,Non-binary,b/c,1
81175,276500,,cf,p1,,2700,Sex Not Available,nob/c,1
68919,206500,0.8886,cf,p1,408000,5820,Sex Not Available,nob/c,0
149893,326500,0.1227,cf,p1,348000,5100,Sex Not Available,nob/c,0
123293,276500,0.0972,cf,p3,378000,3000,Non-binary,nob/c,0
116216,226500,-0.1199,cf,no info,448000,4140,Non-binary,nob/c,0
140067,316500,0.6621,cf,p1,328000,6660,Non-binary,nob/c,0
171804,276500,0.0681,cf,p1,288000,6120,Non-binary,nob/c,0
34185,306500,0.6163,cf,p3,408000,1980,Male,nob/c,0
163978,406500,-0.108,cf,no info,428000,,Non-binary,nob/c,0
98505,156500,0.433,cf,no info,198000,5220,Female,nob/c,0
32779,86500,1.4059,cf,p3,148000,4380,Female,nob/c,0
56851,386500,0.1894,cf,p3,958000,3960,Male,nob/c,0
137095,156500,,cf,p3,318000,2100,Sex Not Available,nob/c,1
150497,346500,1.0104,cf,no info,368000,,Male,b/c,0
146662,256500,0.2371,cf,no info,958000,3780,Female,nob/c,0
60997,176500,0.4651,cf,p3,238000,1740,Sex Not Available,nob/c,0
140378,446500,,cf,p1,438000,4980,Male,nob/c,1
158391,326500,,cf,no info,,14280,Sex Not Available,nob/c,1
36234,306500,0.7961,ncf,p3,428000,5820,Sex Not Available,b/c,0
53636,216500,0.2731,cf,p1,278000,2820,Female,nob/c,0
40500,176500,0.7533,cf,p1,198000,6360,Sex Not Available,nob/c,0
161295,106500,,cf,no info,,1560,Sex Not Available,b/c,1
38650,206500,-0.2538,cf,p3,478000,1860,Female,nob/c,0
114518,236500,0.5676,cf,p3,338000,4440,Non-binary,nob/c,0
103174,216500,0.2078,cf,no info,508000,9240,Non-binary,nob/c,0
32548,76500,-0.1378,cf,p1,168000,1320,Female,nob/c,0
117130,266500,0.085,cf,p1,338000,4440,Male,nob/c,0
65109,66500,,cf,p2,178000,840,Sex Not Available,b/c,1
49210,496500,0.3028,,no info,588000,6600,Non-binary,nob/c,0
100486,556500,0.1427,cf,no info,858000,9600,Female,nob/c,0
148594,276500,0.0004,cf,p3,558000,4260,Male,nob/c,0
160425,346500,,cf,p1,,3540,Female,nob/c,1
118111,426500,0.112,cf,p3,638000,9060,Sex Not Available,nob/c,0
88352,156500,,cf,no info,278000,1440,Female,nob/c,1
29099,966500,,ncf,p1,1108000,28260,Male,nob/c,1
160697,196500,-0.143,cf,no info,258000,,Sex Not Available,nob/c,0
32637,596500,-0.1875,cf,no info,1758000,5940,Male,nob/c,0
104595,176500,0.9462,cf,p3,218000,4380,Sex Not Available,nob/c,0
86011,306500,,cf,no info,,0,Non-binary,nob/c,1
120579,416500,,cf,p3,1158000,5940,Non-binary,nob/c,1
51097,216500,0.3051,cf,p3,478000,4620,Sex Not Available,nob/c,0
152154,346500,0.728,cf,no info,618000,41880,Non-binary,nob/c,0
27563,256500,0.7973,cf,p3,478000,3420,Female,nob/c,0
95464,376500,0.1511,cf,no info,508000,5940,Sex Not Available,nob/c,0
136736,106500,,cf,p3,208000,2880,Male,nob/c,1
93916,256500,1.4729,ncf,p1,268000,3600,Female,nob/c,0
86272,216500,-0.0245,cf,no info,358000,,Non-binary,nob/c,0
79917,466500,1.6048,cf,p1,478000,5640,Male,b/c,0
71265,486500,1.5008,cf,p3,618000,13200,Non-binary,nob/c,0
62921,356500,-0.1659,cf,p1,418000,4200,Male,nob/c,0
85641,276500,,cf,p3,398000,0,Non-binary,nob/c,1
44845,136500,,cf,p1,178000,2160,Sex Not Available,nob/c,1
144170,246500,0.3449,cf,no info,278000,3600,Female,nob/c,0
60665,676500,0.457,cf,no info,938000,10260,Sex Not Available,nob/c,0
126317,256500,,cf,p1,,11280,Non-binary,nob/c,1
75254,516500,,ncf,p1,,11940,Male,nob/c,1
127520,206500,0.9746,cf,p1,218000,2640,Male,nob/c,0
90472,126500,0.5281,cf,no info,218000,6060,Sex Not Available,nob/c,0
151148,296500,0.3355,cf,p3,468000,9900,Male,nob/c,0
93078,996500,-0.1789,ncf,p1,1108000,10260,Male,nob/c,0
172770,126500,,cf,no info,268000,4200,Male,nob/c,1
122617,196500,,cf,p3,188000,3900,Female,b/c,1
78935,726500,0.0674,cf,p1,878000,14040,Non-binary,nob/c,0
93217,446500,,cf,p1,,6240,Sex Not Available,nob/c,1
48461,506500,0.3278,cf,p3,618000,8940,Sex Not Available,nob/c,0
79323,136500,0.805,cf,p3,168000,2940,Female,b/c,0
134962,146500,1.0506,cf,p3,178000,2220,Female,b/c,0
130268,486500,0.0261,cf,no info,608000,5880,Female,b/c,0
42931,466500,0.6092,cf,p3,618000,4560,Female,nob/c,0
136609,456500,0.1013,cf,no info,638000,7620,Female,nob/c,0
154015,426500,-0.0077,cf,p3,578000,5820,Male,nob/c,0
111361,76500,,cf,p1,,9600,Sex Not Available,nob/c,1
75476,176500,0.9091,cf,p3,208000,3420,Male,b/c,0
38783,466500,,cf,p1,,5760,Non-binary,nob/c,1
32050,206500,,ncf,p3,,3360,Male,nob/c,1
115910,126500,0.3632,ncf,no info,208000,5280,Sex Not Available,nob/c,0
69658,696500,,cf,p3,998000,12300,Non-binary,nob/c,1
57049,426500,0.4197,cf,p1,538000,9660,Sex Not Available,nob/c,0
115392,486500,,cf,p3,,7560,Non-binary,nob/c,1
34955,186500,0.3928,cf,p3,288000,2880,Female,nob/c,0
92044,446500,1.2975,cf,p1,468000,7260,Male,nob/c,0
128870,146500,0.496,cf,p3,198000,6000,Female,nob/c,0
99239,106500,0.7074,cf,p3,138000,4680,Male,nob/c,0
119089,86500,0.5973,cf,p3,118000,2340,Female,nob/c,0
39397,656500,,cf,p1,,8160,Non-binary,nob/c,1
52021,406500,,cf,no info,608000,,Male,nob/c,1
162363,146500,0.4113,cf,no info,168000,,Sex Not Available,nob/c,0
101306,386500,-0.085,cf,no info,858000,6180,Male,nob/c,0
79947,556500,0.5042,cf,p1,588000,13800,Male,nob/c,0
44089,326500,1.2497,cf,p1,618000,4020,Non-binary,nob/c,0
46140,236500,-0.1044,cf,p3,308000,4020,Non-binary,nob/c,0
151697,356500,0.3971,cf,p3,778000,6660,Non-binary,nob/c,0
99652,86500,1.1386,cf,no info,128000,6120,Sex Not Available,nob/c,0
125170,236500,0.3395,cf,p3,298000,5100,Male,nob/c,0
134732,266500,-0.345,cf,p3,698000,3420,Non-binary,nob/c,0
124461,366500,0.4532,cf,p1,388000,11220,Male,nob/c,0
63177,96500,1.3954,cf,p2,128000,4800,Sex Not Available,nob/c,0
142099,206500,0.8051,cf,p1,218000,6000,Sex Not Available,nob/c,0
172807,406500,-0.0029,cf,no info,678000,7380,Male,nob/c,0
63590,726500,0.4641,cf,no info,3008000,14820,Non-binary,nob/c,0
82817,116500,0.7767,cf,p3,198000,2940,Sex Not Available,nob/c,0
122586,436500,0.6889,cf,no info,548000,39180,Sex Not Available,nob/c,0
157116,246500,0.5941,cf,p3,258000,9360,Male,nob/c,0
100883,266500,0.5385,ncf,no info,348000,16080,Male,nob/c,0
159738,266500,0.276,cf,p3,758000,5340,Sex Not Available,nob/c,0
172391,356500,0.6603,cf,p3,448000,8040,Sex Not Available,nob/c,0
157882,706500,0.4103,cf,p1,738000,9060,Male,nob/c,0
140444,376500,,cf,p3,458000,6480,Female,nob/c,1
129270,156500,,cf,p3,978000,12600,Sex Not Available,nob/c,1
108477,756500,,ncf,no info,2008000,12000,Sex Not Available,nob/c,1
93353,106500,1.3607,cf,p1,118000,3060,Female,nob/c,0
105804,176500,1.2427,cf,p3,208000,4380,Sex Not Available,b/c,0
85126,486500,-0.0531,cf,no info,538000,5460,Non-binary,nob/c,0
110788,536500,,cf,no info,,8520,Non-binary,b/c,1
96409,106500,,cf,p3,,3060,Female,nob/c,1
136896,406500,,cf,p1,458000,8400,Sex Not Available,nob/c,1
50753,486500,0.028,cf,no info,578000,8160,Male,nob/c,0
79803,386500,0.0632,cf,no info,878000,8940,Non-binary,nob/c,0
51918,226500,0.6661,cf,p3,278000,3600,Female,nob/c,0
94068,136500,0.4144,cf,no info,198000,3900,Male,nob/c,0
137056,366500,-0.438,cf,p1,368000,7260,Sex Not Available,nob/c,0
150177,456500,,cf,p3,,6660,Non-binary,nob/c,1
153684,216500,0.1597,cf,p1,268000,,Non-binary,nob/c,0
41431,286500,0.31,cf,p3,358000,3840,Male,nob/c,0
89835,436500,,cf,no info,528000,7680,Non-binary,nob/c,1
138971,496500,,cf,no info,588000,8880,Female,nob/c,1
27504,456500,-0.4895,cf,no info,528000,5700,Male,nob/c,0
139420,346500,,cf,no info,468000,,Male,b/c,1
31808,536500,0.942,cf,p3,1208000,6900,Male,nob/c,0
75794,336500,0.6471,cf,p3,578000,3600,Non-binary,nob/c,0
95890,106500,1.3281,cf,p3,138000,1860,Sex Not Available,b/c,0
155354,336500,1.467,cf,no info,338000,9240,Male,b/c,0
37590,726500,-0.5246,cf,no info,998000,58260,Non-binary,nob/c,0
37490,716500,-0.1699,cf,p3,958000,7620,Non-binary,nob/c,0
27228,306500,0.6856,cf,p1,318000,5400,Female,nob/c,0
126240,306500,1.4101,cf,p1,318000,8040,Sex Not Available,b/c,0
74284,416500,0.8341,cf,p1,468000,12240,Non-binary,nob/c,0
41939,176500,0.7593,cf,p3,308000,3360,Male,nob/c,0
76372,596500,0.5472,cf,p3,988000,6060,Sex Not Available,nob/c,0
91338,276500,0.3704,cf,p3,368000,7740,Sex Not Available,nob/c,0
130037,286500,0.551,cf,no info,708000,4860,Non-binary,nob/c,0
67828,216500,,cf,p3,228000,2460,Male,b/c,1
40659,96500,,cf,p3,,1980,Sex Not Available,b/c,1
60031,466500,0.0891,cf,p1,578000,10260,Male,nob/c,0
83368,296500,0.5749,cf,no info,358000,12240,Male,nob/c,0
90196,66500,0.71,cf,no info,148000,2160,Sex Not Available,b/c,0
78011,126500,0.4899,cf,p3,248000,1860,Sex Not Available,nob/c,0
169160,376500,0.1988,cf,no info,428000,5520,Non-binary,nob/c,0
62759,146500,0.5071,cf,p3,308000,1920,Female,nob/c,0
137899,446500,0.3391,cf,p3,638000,5820,Non-binary,nob/c,0
77778,556500,0.3012,cf,no info,818000,6120,Male,nob/c,0
123254,176500,1.5187,cf,p1,188000,5820,Female,b/c,0
45651,126500,,cf,p3,148000,7380,Sex Not Available,b/c,1
106165,286500,1.472,cf,p3,338000,7740,Sex Not Available,nob/c,0
35430,126500,0.4434,cf,p1,138000,2400,Female,nob/c,0
56857,106500,-0.4695,cf,no info,218000,,Sex Not Available,nob/c,0
86608,326500,0.5369,cf,p3,408000,3540,Sex Not Available,nob/c,0
121707,116500,,cf,p3,,1860,Sex Not Available,nob/c,1
69014,506500,0.9257,cf,p3,568000,6960,Non-binary,nob/c,0
40739,126500,1.1975,cf,p1,138000,2400,Male,nob/c,0
35256,286500,0.8378,cf,p1,388000,12420,Male,nob/c,0
62755,166500,0.7358,cf,p3,348000,5040,Male,nob/c,0
41224,726500,-0.6103,ncf,p3,1418000,14220,Male,nob/c,0
157096,106500,0.7645,cf,p1,128000,1920,Female,nob/c,0
169291,296500,0.8144,cf,no info,308000,,Female,b/c,0
26104,356500,0.7728,cf,p3,448000,4440,Sex Not Available,nob/c,0
79764,206500,1.4639,ncf,p3,238000,7440,Sex Not Available,b/c,0
49318,326500,1.1227,cf,p1,338000,6000,Male,b/c,0
64839,446500,0.127,cf,no info,988000,21840,Non-binary,nob/c,0
145998,636500,0.7618,cf,no info,728000,16680,Sex Not Available,nob/c,0
51077,86500,0.7941,cf,p3,278000,1200,Sex Not Available,nob/c,0
62623,246500,,cf,p3,548000,1620,Female,nob/c,1
70985,106500,0.14,cf,no info,1198000,3420,Female,nob/c,0
115560,586500,,cf,p1,,10740,Male,nob/c,1
25052,356500,-0.1012,cf,p3,588000,4800,Non-binary,nob/c,0
103933,236500,-0.2235,cf,p3,548000,2820,Sex Not Available,nob/c,0
117728,476500,0.6613,cf,no info,548000,10860,Non-binary,b/c,0
144779,316500,1.4481,cf,p3,398000,7380,Non-binary,nob/c,0
142047,466500,0.7615,cf,no info,488000,,Male,b/c,0
29777,336500,0.117,cf,p3,1488000,10920,Male,nob/c,0
41298,456500,-0.1149,cf,p3,738000,3420,Non-binary,nob/c,0
76547,116500,0.5338,cf,no info,248000,3660,Female,nob/c,0
68196,696500,,,no info,858000,7080,Non-binary,nob/c,1
79369,266500,1.3633,cf,p3,388000,5640,Non-binary,nob/c,0
69882,106500,1.412,cf,p1,108000,4620,Non-binary,nob/c,0
105299,476500,-0.0977,cf,no info,678000,5580,Male,nob/c,0
125790,486500,-0.0743,cf,p1,708000,12780,Non-binary,nob/c,0
149744,446500,-0.3454,cf,no info,548000,4560,Female,nob/c,0
109264,496500,,cf,no info,,8940,Non-binary,nob/c,1
90869,556500,-0.3131,cf,no info,628000,,Non-binary,nob/c,0
96539,196500,,cf,p3,,2280,Male,nob/c,1
38590,316500,0.3547,cf,no info,538000,6240,Male,nob/c,0
31613,256500,,cf,no info,358000,1800,Non-binary,nob/c,1
72339,226500,0.4263,cf,p3,458000,6660,Non-binary,nob/c,0
125752,296500,0.4638,cf,no info,618000,11400,Sex Not Available,nob/c,0
165473,406500,0.6172,cf,p1,428000,8100,Female,nob/c,0
166158,376500,0.5538,cf,p1,398000,5340,Female,nob/c,0
107366,486500,0.2566,cf,no info,728000,8460,Female,nob/c,0
137423,146500,0.2642,cf,no info,338000,8220,Male,nob/c,0
142228,396500,-0.6859,cf,p3,448000,6480,Non-binary,nob/c,0
62609,266500,,cf,no info,308000,8460,Sex Not Available,nob/c,1
155689,156500,0.7863,cf,p3,358000,4200,Non-binary,nob/c,0
142483,486500,0.424,cf,p3,858000,10380,Non-binary,nob/c,0
106645,426500,0.3498,cf,no info,618000,5820,Male,nob/c,0
81921,476500,,,p1,578000,11400,Sex Not Available,nob/c,1
104113,626500,0.1991,cf,p1,608000,11100,Non-binary,nob/c,0
158227,176500,0.6374,cf,no info,238000,4860,Male,nob/c,0
29568,356500,,cf,no info,758000,4020,Female,nob/c,1
149056,696500,0.3964,cf,p3,928000,9420,Non-binary,nob/c,0
124773,1156500,,ncf,no info,,22620,Sex Not Available,nob/c,1
68766,706500,0.295,ncf,p1,748000,10200,Male,nob/c,0
131223,326500,-0.0419,cf,no info,318000,,Sex Not Available,nob/c,0
117785,296500,0.8809,cf,p3,378000,2700,Male,nob/c,0
154599,296500,0.5885,cf,p1,338000,18900,Female,nob/c,0
33554,696500,,cf,p1,,11460,Non-binary,nob/c,1
87053,446500,0.5374,cf,p1,598000,8460,Male,nob/c,0
41746,386500,,cf,no info,,9240,Sex Not Available,nob/c,1
159693,656500,0.3503,cf,p1,768000,8460,Male,nob/c,0
153940,236500,0.4925,cf,p3,428000,5700,Sex Not Available,nob/c,0
29404,286500,,cf,no info,,0,Male,nob/c,1
105182,276500,1.4712,cf,p1,278000,6000,Non-binary,b/c,0
71274,46500,,cf,p1,,2520,Male,b/c,1
50825,346500,1.0276,cf,p3,398000,4740,Male,b/c,0
163541,176500,,cf,p3,,5100,Sex Not Available,b/c,1
29177,136500,1.4366,cf,p3,168000,2700,Sex Not Available,nob/c,0
72026,106500,0.7915,cf,p2,258000,4260,Non-binary,nob/c,0
92727,156500,0.8292,cf,p3,588000,4200,Non-binary,nob/c,0
141083,456500,,ncf,p1,538000,,Sex Not Available,nob/c,1
115850,356500,,cf,p1,,7200,Male,b/c,1
140039,286500,0.2457,cf,p3,558000,4080,Sex Not Available,nob/c,0
79156,146500,0.7068,cf,p3,218000,3540,Female,b/c,0
27960,366500,-0.612,cf,no info,368000,,Non-binary,nob/c,0
113028,426500,-0.7312,cf,no info,518000,,Sex Not Available,nob/c,0
56149,606500,0.6118,cf,p3,1128000,8700,Male,nob/c,0
126347,436500,,cf,no info,1908000,2940,Sex Not Available,nob/c,1
133544,456500,0.0837,cf,no info,848000,5100,Sex Not Available,nob/c,0
31165,466500,0.0385,cf,p3,1438000,6660,Male,nob/c,0
32748,196500,0.0988,,p1,198000,4140,Non-binary,nob/c,0
84341,246500,0.5032,cf,no info,358000,7920,Non-binary,nob/c,0
123412,396500,0.1307,cf,no info,808000,8220,Male,nob/c,0
64387,416500,,cf,p3,518000,7500,Non-binary,nob/c,1
82440,136500,,cf,p1,,3480,Male,nob/c,1
160095,356500,,cf,no info,,5940,Sex Not Available,nob/c,1
45274,596500,0.3648,cf,p1,668000,9240,Sex Not Available,nob/c,0
168805,156500,-0.2918,cf,p1,198000,2700,Female,nob/c,0
105071,66500,1.3666,cf,p1,88000,3060,Non-binary,nob/c,0
74742,106500,,cf,p3,,6120,Male,nob/c,1
54359,396500,0.9943,cf,no info,428000,,Non-binary,b/c,0
73426,206500,-0.0384,cf,no info,308000,4800,Non-binary,nob/c,0
63053,286500,0.3124,cf,no info,308000,7620,Sex Not Available,nob/c,0
41361,626500,0.3745,cf,p3,1298000,10740,Non-binary,nob/c,0
120966,256500,,cf,p3,,3720,Male,b/c,1
42754,126500,0.3281,cf,p1,158000,4140,Sex Not Available,nob/c,0
74697,216500,0.4969,cf,p3,288000,4140,Non-binary,nob/c,0
124034,456500,0.5765,cf,p3,718000,11700,Non-binary,nob/c,0
113567,366500,,cf,no info,328000,,Male,nob/c,1
48971,166500,,cf,p3,178000,9660,Sex Not Available,b/c,1
157972,646500,0.3886,cf,p3,1088000,6120,Female,nob/c,0
69090,336500,,cf,p3,448000,6060,Non-binary,nob/c,1
45606,166500,0.795,cf,p3,378000,2880,Male,nob/c,0
139225,616500,0.0119,cf,no info,908000,7620,Female,nob/c,0
147153,156500,0.5751,cf,p1,168000,3180,Sex Not Available,nob/c,0
164762,86500,,cf,p2,,2220,Male,nob/c,1
61096,126500,,cf,no info,148000,2760,Sex Not Available,b/c,1
59380,116500,1.0513,cf,no info,118000,2040,Male,b/c,0
88735,726500,-0.0959,cf,p1,888000,19620,Sex Not Available,nob/c,0
68450,306500,-0.0146,,p1,488000,5700,Female,nob/c,0
108094,226500,,cf,p1,228000,2880,Male,b/c,1
110745,536500,0.792,cf,p1,558000,6900,Non-binary,b/c,0
110481,256500,0.3189,cf,p3,328000,3960,Male,nob/c,0
46075,196500,,cf,no info,248000,5940,Male,nob/c,1
56204,596500,-0.0356,cf,no info,918000,7140,Male,nob/c,0
103027,456500,0.1449,cf,p3,848000,5760,Female,nob/c,0
75934,296500,0.449,cf,p3,508000,9900,Female,nob/c,0
131782,276500,,cf,p3,,4080,Sex Not Available,nob/c,1
154592,286500,,cf,p1,,6420,Non-binary,nob/c,1
35633,676500,0.3082,cf,no info,838000,14160,Non-binary,nob/c,0
125441,666500,-0.0497,cf,no info,1068000,16980,Male,nob/c,0
43684,466500,-0.3068,cf,no info,1418000,8460,Non-binary,nob/c,0
127051,176500,0.6244,cf,p3,228000,3780,Male,nob/c,0
147050,226500,1.1961,cf,p3,258000,2940,Male,b/c,0
121666,356500,0.9243,cf,no info,368000,,Non-binary,b/c,0
112884,476500,0.0138,,p1,598000,15000,Non-binary,nob/c,0
25536,216500,0.7141,cf,p1,228000,2400,Male,b/c,0
48945,686500,0.8335,cf,no info,858000,16680,Non-binary,nob/c,0
95906,436500,-0.2946,cf,no info,548000,11880,Non-binary,nob/c,0
134435,666500,-0.0604,cf,no info,758000,10680,Male,nob/c,0
153139,176500,0.4072,cf,p3,298000,3780,Non-binary,nob/c,0
167198,346500,,cf,p1,348000,6300,Non-binary,b/c,1
72176,316500,0.4408,cf,no info,368000,8700,Sex Not Available,nob/c,0
147701,336500,1.1037,cf,p3,478000,9900,Sex Not Available,nob/c,0
158318,376500,-0.1607,cf,no info,678000,5340,Female,nob/c,0
54751,256500,,cf,p2,758000,10800,Male,nob/c,1
92695,306500,0.2895,cf,no info,358000,4020,Non-binary,nob/c,0
118649,156500,0.6856,cf,p3,268000,6840,Male,nob/c,0
111719,516500,0.6552,cf,p3,708000,6180,Sex Not Available,nob/c,0
97154,126500,1.3969,cf,p3,158000,2580,Non-binary,nob/c,0
101940,206500,0.4161,cf,p1,488000,3960,Female,nob/c,0
147091,296500,-0.18,cf,no info,438000,2880,Non-binary,nob/c,0
132866,276500,0.2364,cf,no info,478000,4980,Sex Not Available,nob/c,0
51237,306500,,cf,no info,,0,Non-binary,nob/c,1
64192,286500,,cf,p1,,11100,Non-binary,nob/c,1
55425,206500,0.6543,cf,p3,408000,2820,Female,nob/c,0
142189,236500,0.713,cf,p3,268000,6060,Non-binary,nob/c,0
67084,236500,1.3317,cf,p1,248000,3720,Female,b/c,0
63754,266500,,cf,p3,318000,13800,Sex Not Available,nob/c,1
86504,596500,-0.0016,cf,p3,1048000,10080,Non-binary,nob/c,0
66363,396500,,cf,no info,,19440,Non-binary,nob/c,1
71745,146500,0.912,cf,p3,218000,4080,Female,nob/c,0
53354,516500,1.4871,cf,p3,678000,7800,Sex Not Available,nob/c,0
169478,116500,,ncf,,128000,,Sex Not Available,b/c,1
132159,176500,0.2574,cf,p1,268000,3600,Female,nob/c,0
121634,306500,0.2334,cf,p1,458000,4500,Sex Not Available,nob/c,0
161742,376500,,cf,no info,,9180,Male,nob/c,1
49994,316500,0.0963,cf,p3,448000,3240,Male,nob/c,0
102735,396500,0.3603,cf,no info,428000,5820,Male,nob/c,0
55511,596500,-0.2964,cf,no info,988000,7980,Male,nob/c,0
141229,306500,,cf,no info,328000,,Non-binary,nob/c,1
169095,216500,1.3925,ncf,p1,218000,5760,Non-binary,b/c,0
74472,126500,,cf,no info,188000,1920,Female,nob/c,1
173133,426500,-0.166,cf,no info,718000,11460,Female,nob/c,0
165733,456500,0.302,cf,no info,658000,10560,Male,nob/c,0
90671,486500,,cf,p1,508000,10080,Non-binary,nob/c,1
68200,486500,-0.1721,cf,p3,1608000,11400,Sex Not Available,nob/c,0
117265,446500,,cf,p3,368000,7920,Non-binary,nob/c,1
25921,356500,-0.0238,cf,p3,818000,5160,Non-binary,nob/c,0
138676,146500,0.6849,cf,p1,158000,2700,Female,b/c,0
38469,416500,-0.0838,cf,p3,558000,6060,Female,nob/c,0
149671,176500,,cf,p1,,2040,Female,nob/c,1
123763,126500,1.2265,cf,p1,258000,6180,Male,nob/c,0
151048,476500,,cf,p1,608000,21480,Male,nob/c,1
74887,116500,1.1858,cf,p2,348000,8040,Male,nob/c,0
26724,546500,0.3086,cf,no info,908000,15060,Non-binary,nob/c,0
79612,306500,,cf,no info,358000,10680,Sex Not Available,nob/c,1
156286,356500,-0.0382,cf,p3,588000,6840,Non-binary,nob/c,0
64358,366500,0.467,cf,p1,418000,5400,Female,nob/c,0
45149,476500,-0.4433,cf,no info,718000,15780,Sex Not Available,nob/c,0
107714,476500,0.8236,cf,p3,638000,9420,Male,nob/c,0
